"","Orderid","Orderdatetime","Saleamount","Newcustomer","Position","Positiondatetime","Groupname","Networkname","Networkid","Brand","Positionname","DaysToConvert"
"4230",11693675,"2012-05-14 14:52",324.95,"Y",0,"2012-05-14 0:42","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"4231",11693712,"2012-05-14 15:02",208.55,"N",4,"2012-04-25 18:38","CPM","Mediawhiz","n62974792","N","CONVERTER",19
"4232",11693712,"2012-05-14 15:02",208.55,"N",3,"2012-04-05 20:38","CPM","Mediawhiz","n62974792","N","ASSIST",39
"4233",11693712,"2012-05-14 15:02",208.55,"N",2,"2012-01-21 15:37","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",113
"4234",11693712,"2012-05-14 15:02",208.55,"N",1,"2012-01-21 15:37","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",113
"4235",11693712,"2012-05-14 15:02",208.55,"N",0,"2012-01-12 22:05","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",122
"4256",11693891,"2012-05-14 15:53",25.59,"Y",3,"2012-05-14 15:11","CPM","Accordant","n6899541","N","CONVERTER",0
"4257",11693891,"2012-05-14 15:53",25.59,"Y",2,"2012-05-14 12:38","CPM","Armonix","nar7467","N","ASSIST",0
"4258",11693891,"2012-05-14 15:53",25.59,"Y",1,"2012-05-14 12:36","CPM","Armonix","nar7467","N","ROSTER",0
"4259",11693891,"2012-05-14 15:53",25.59,"Y",0,"2012-05-14 12:34","CPM","Armonix","nar7467","N","ORIGINATOR",0
"4260",11693933,"2012-05-14 16:05",344.31,"N",3,"2012-05-14 15:41","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4261",11693933,"2012-05-14 16:05",344.31,"N",2,"2012-05-14 15:41","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"4262",11693933,"2012-05-14 16:05",344.31,"N",1,"2012-05-14 15:40","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"4263",11693933,"2012-05-14 16:05",344.31,"N",0,"2012-05-14 15:38","SEARCH GOOGLE NON-BRAND","shake diet","g2011031800343","N","ORIGINATOR",0
"4266",11693991,"2012-05-14 16:21",361.05,"N",7,"2012-05-08 18:46","CPM","Mediawhiz","n62974792","N","CONVERTER",6
"4267",11693991,"2012-05-14 16:21",361.05,"N",6,"2012-05-01 19:17","CPM","Mediawhiz","n62974792","N","ASSIST",13
"4268",11693991,"2012-05-14 16:21",361.05,"N",5,"2012-04-19 17:30","CPM","Mediawhiz","n62974792","N","ROSTER",25
"4269",11693991,"2012-05-14 16:21",361.05,"N",4,"2012-04-18 18:36","CPM","Acerno","acerno","N","ROSTER",26
"4270",11693991,"2012-05-14 16:21",361.05,"N",3,"2012-04-18 1:04","CPM","Acerno","acerno","N","ROSTER",26
"4271",11693991,"2012-05-14 16:21",361.05,"N",2,"2012-02-23 18:42","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",81
"4272",11693991,"2012-05-14 16:21",361.05,"N",1,"2012-01-15 17:52","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",119
"4273",11693991,"2012-05-14 16:21",361.05,"N",0,"2011-12-30 19:32","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",134
"4274",11694023,"2012-05-14 16:30",387.82,"Y",5,"2012-05-14 16:18","CPM","Acerno","acerno","N","CONVERTER",0
"4275",11694023,"2012-05-14 16:30",387.82,"Y",4,"2012-05-14 14:52","CPM","Accordant","n6899541","N","ASSIST",0
"4276",11694023,"2012-05-14 16:30",387.82,"Y",3,"2012-05-14 14:52","CPM","Accordant","n6899541","N","ROSTER",0
"4277",11694023,"2012-05-14 16:30",387.82,"Y",2,"2012-05-14 13:52","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"4278",11694023,"2012-05-14 16:30",387.82,"Y",1,"2012-05-14 13:52","CPM","24/7 Real Media [old]","247","N","ROSTER",0
"4279",11694023,"2012-05-14 16:30",387.82,"Y",0,"2012-05-14 13:01","CPM","Acerno","acerno","N","ORIGINATOR",0
"4297",11694142,"2012-05-14 17:03",197,"N",4,"2012-04-21 16:27","CPM","Acerno","acerno","N","CONVERTER",23
"4298",11694142,"2012-05-14 17:03",197,"N",3,"2012-04-06 16:17","CPM","Mediawhiz","n62974792","N","ASSIST",38
"4299",11694142,"2012-05-14 17:03",197,"N",2,"2012-04-03 17:34","CPM","Armonix","nar7467","N","ROSTER",41
"4300",11694142,"2012-05-14 17:03",197,"N",1,"2012-03-09 20:34","CPM","Acerno","acerno","N","ROSTER",65
"4301",11694142,"2012-05-14 17:03",197,"N",0,"2012-02-04 0:16","CJ","Commission Junction","cj22","N","ORIGINATOR",100
"4304",11694177,"2012-05-14 17:19",264,"N",1,"2012-05-14 16:53","CJ","Commission Junction","cj22","N","CONVERTER",0
"4305",11694177,"2012-05-14 17:19",264,"N",0,"2012-05-14 16:46","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",0
"4306",11694196,"2012-05-14 17:23",275.26,"Y",3,"2012-05-14 17:11","CPM","Acerno","acerno","N","CONVERTER",0
"4307",11694196,"2012-05-14 17:23",275.26,"Y",2,"2012-05-14 17:08","CPM","Armonix","nar7467","N","ASSIST",0
"4308",11694196,"2012-05-14 17:23",275.26,"Y",1,"2012-05-14 17:07","CPM","Armonix","nar7467","N","ROSTER",0
"4309",11694196,"2012-05-14 17:23",275.26,"Y",0,"2012-05-14 17:05","CPM","Armonix","nar7467","N","ORIGINATOR",0
"4310",11694203,"2012-05-14 17:23",75.2,"N",1,"2012-05-14 17:22","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4311",11694203,"2012-05-14 17:23",75.2,"N",0,"2012-05-14 17:20","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"4312",11694220,"2012-05-14 17:30",270.53,"N",3,"2012-05-14 17:12","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4313",11694220,"2012-05-14 17:30",270.53,"N",2,"2012-05-14 17:11","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast coupons","g001158","Y","ASSIST",0
"4314",11694220,"2012-05-14 17:30",270.53,"N",1,"2012-05-14 17:11","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast coupons","g001158","Y","ROSTER",0
"4315",11694220,"2012-05-14 17:30",270.53,"N",0,"2012-05-14 14:51","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ORIGINATOR",0
"4316",11694223,"2012-05-14 17:35",264,"Y",3,"2012-05-14 1:50","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"4317",11694223,"2012-05-14 17:35",264,"Y",2,"2012-05-14 1:50","CPM","Mediawhiz","n62974792","N","ASSIST",0
"4318",11694223,"2012-05-14 17:35",264,"Y",1,"2012-05-14 1:50","CPM","Acerno","acerno","N","ROSTER",0
"4319",11694223,"2012-05-14 17:35",264,"Y",0,"2012-05-14 1:30","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"4320",11694254,"2012-05-14 17:41",93.34,"N",7,"2012-05-14 17:12","CPM","Armonix","nar7467","N","CONVERTER",0
"4321",11694254,"2012-05-14 17:41",93.34,"N",6,"2012-05-14 17:09","CPM","Armonix","nar7467","N","ASSIST",0
"4322",11694254,"2012-05-14 17:41",93.34,"N",5,"2012-05-14 16:20","CPM","AOL - February 2011","N9457P1A","N","ROSTER",0
"4323",11694254,"2012-05-14 17:41",93.34,"N",4,"2012-05-14 16:15","CPM","Mediawhiz","n62974792","N","ROSTER",0
"4324",11694254,"2012-05-14 17:41",93.34,"N",3,"2012-05-14 14:58","CPM","Mediawhiz","n62974792","N","ROSTER",0
"4325",11694254,"2012-05-14 17:41",93.34,"N",2,"2012-05-14 14:53","CPM","Armonix","nar7467","N","ROSTER",0
"4326",11694254,"2012-05-14 17:41",93.34,"N",1,"2012-05-14 13:24","CPM","Accordant","n6899541","N","ROSTER",0
"4327",11694254,"2012-05-14 17:41",93.34,"N",0,"2012-05-14 13:23","CPM","Accordant","n6899541","N","ORIGINATOR",0
"4328",11694501,"2012-05-14 18:53",503.41,"N",1,"2012-05-14 18:00","CPM","Acerno","acerno","N","CONVERTER",0
"4329",11694501,"2012-05-14 18:53",503.41,"N",0,"2012-05-14 16:32","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"4330",11694521,"2012-05-14 19:00",111.34,"Y",8,"2012-05-04 17:58","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",10
"4331",11694521,"2012-05-14 19:00",111.34,"Y",7,"2012-04-28 16:53","CPM","Mediawhiz","n62974792","N","ASSIST",16
"4332",11694521,"2012-05-14 19:00",111.34,"Y",6,"2012-04-28 16:53","CPM","Mediawhiz","n62974792","N","ROSTER",16
"4333",11694521,"2012-05-14 19:00",111.34,"Y",5,"2012-04-20 11:29","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",24
"4334",11694521,"2012-05-14 19:00",111.34,"Y",4,"2012-04-04 14:15","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",40
"4335",11694521,"2012-05-14 19:00",111.34,"Y",3,"2012-04-03 15:15","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",41
"4336",11694521,"2012-05-14 19:00",111.34,"Y",2,"2012-04-02 16:22","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ROSTER",42
"4337",11694521,"2012-05-14 19:00",111.34,"Y",1,"2012-04-02 16:17","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ROSTER",42
"4338",11694521,"2012-05-14 19:00",111.34,"Y",0,"2012-04-02 16:16","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ORIGINATOR",42
"4339",11694529,"2012-05-14 19:15",264,"Y",2,"2012-05-14 17:22","BUZZ AFFILIATE","ValueClick CPA","vc225","N","CONVERTER",0
"4340",11694529,"2012-05-14 19:15",264,"Y",1,"2012-05-14 3:55","CPM","Mediawhiz","n62974792","N","ASSIST",0
"4341",11694529,"2012-05-14 19:15",264,"Y",0,"2012-05-14 3:47","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",0
"4342",11694530,"2012-05-14 19:07",176.47,"N",3,"2012-05-14 14:05","BUZZ AFFILIATE","ValueClick CPA","vc225","N","CONVERTER",0
"4343",11694530,"2012-05-14 19:07",176.47,"N",2,"2012-05-11 18:45","CPM","Armonix","nar7467","N","ASSIST",3
"4344",11694530,"2012-05-14 19:07",176.47,"N",1,"2012-04-26 19:10","CPM","Mediawhiz","n62974792","N","ROSTER",18
"4345",11694530,"2012-05-14 19:07",176.47,"N",0,"2012-04-26 18:41","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",18
"4346",11694608,"2012-05-14 19:23",301.32,"N",7,"2012-05-14 19:18","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4347",11694608,"2012-05-14 19:23",301.32,"N",6,"2012-05-14 19:09","CJ","Commission Junction","cj22","N","ASSIST",0
"4348",11694608,"2012-05-14 19:23",301.32,"N",5,"2012-04-13 0:29","CPM","Mediawhiz","n62974792","N","ROSTER",31
"4349",11694608,"2012-05-14 19:23",301.32,"N",4,"2012-04-06 19:03","CPM","Armonix","nar7467","N","ROSTER",38
"4350",11694608,"2012-05-14 19:23",301.32,"N",3,"2012-04-04 17:05","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",40
"4351",11694608,"2012-05-14 19:23",301.32,"N",2,"2012-04-04 16:59","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",40
"4352",11694608,"2012-05-14 19:23",301.32,"N",1,"2012-04-02 18:17","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",42
"4353",11694608,"2012-05-14 19:23",301.32,"N",0,"2012-03-14 19:32","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",60
"4354",11694634,"2012-05-14 19:31",80.93,"Y",7,"2012-05-14 17:45","CPM","Armonix","nar7467","N","CONVERTER",0
"4355",11694634,"2012-05-14 19:31",80.93,"Y",6,"2012-05-14 17:44","CPM","Armonix","nar7467","N","ASSIST",0
"4356",11694634,"2012-05-14 19:31",80.93,"Y",5,"2012-05-14 17:40","CPM","Armonix","nar7467","N","ROSTER",0
"4357",11694634,"2012-05-14 19:31",80.93,"Y",4,"2012-05-14 17:26","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",0
"4358",11694634,"2012-05-14 19:31",80.93,"Y",3,"2012-05-14 17:25","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",0
"4359",11694634,"2012-05-14 19:31",80.93,"Y",2,"2012-05-14 17:19","CPM","Chango","h8976v23","N","ROSTER",0
"4360",11694634,"2012-05-14 19:31",80.93,"Y",1,"2012-05-14 17:18","CPM","Chango","h8976v23","N","ROSTER",0
"4361",11694634,"2012-05-14 19:31",80.93,"Y",0,"2012-05-14 17:16","CPM","Chango","h8976v23","N","ORIGINATOR",0
"4362",11694635,"2012-05-14 19:29",175.55,"N",6,"2012-05-05 21:50","CPM","Magnetic","h987mag","N","CONVERTER",9
"4363",11694635,"2012-05-14 19:29",175.55,"N",5,"2012-05-03 13:40","CPM","Armonix","nar7467","N","ASSIST",11
"4364",11694635,"2012-05-14 19:29",175.55,"N",4,"2012-04-27 13:06","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",17
"4365",11694635,"2012-05-14 19:29",175.55,"N",3,"2012-04-27 13:06","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",17
"4366",11694635,"2012-05-14 19:29",175.55,"N",2,"2012-04-25 16:22","CPM","Armonix","nar7467","N","ROSTER",19
"4367",11694635,"2012-05-14 19:29",175.55,"N",1,"2012-04-25 13:37","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",19
"4368",11694635,"2012-05-14 19:29",175.55,"N",0,"2012-04-25 12:54","SEARCH GOOGLE NON-BRAND","G: Weight Loss > General Weight Loss > weight lose","g001732","N","ORIGINATOR",19
"4369",11694697,"2012-05-14 19:54",263.45,"Y",7,"2012-05-14 17:09","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"4370",11694697,"2012-05-14 19:54",263.45,"Y",6,"2012-05-14 16:17","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ASSIST",0
"4371",11694697,"2012-05-14 19:54",263.45,"Y",5,"2012-05-14 14:14","CPM","Acerno","acerno","N","ROSTER",0
"4372",11694697,"2012-05-14 19:54",263.45,"Y",4,"2012-05-14 4:35","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"4373",11694697,"2012-05-14 19:54",263.45,"Y",3,"2012-05-14 3:40","CPM","Mediawhiz","n62974792","N","ROSTER",0
"4374",11694697,"2012-05-14 19:54",263.45,"Y",2,"2012-05-14 3:40","CPM","Mediawhiz","n62974792","N","ROSTER",0
"4375",11694697,"2012-05-14 19:54",263.45,"Y",1,"2012-05-14 3:40","CPM","Mediawhiz","n62974792","N","ROSTER",0
"4376",11694697,"2012-05-14 19:54",263.45,"Y",0,"2012-05-14 2:16","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ORIGINATOR",0
"4377",11694724,"2012-05-14 20:03",186,"N",9,"2012-05-14 19:50","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"4378",11694724,"2012-05-14 20:03",186,"N",8,"2012-05-14 19:49","CPM","Mediawhiz","n62974792","N","ASSIST",0
"4379",11694724,"2012-05-14 20:03",186,"N",7,"2012-05-14 18:44","CPM","Accordant","n6899541","N","ROSTER",0
"4380",11694724,"2012-05-14 20:03",186,"N",6,"2012-05-14 15:52","CPM","Armonix","nar7467","N","ROSTER",0
"4381",11694724,"2012-05-14 20:03",186,"N",5,"2012-05-14 2:30","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"4382",11694724,"2012-05-14 20:03",186,"N",4,"2012-05-13 16:19","CPM","Mediawhiz","n62974792","N","ROSTER",1
"4383",11694724,"2012-05-14 20:03",186,"N",3,"2012-05-12 13:05","CPM","Mediawhiz","n62974792","N","ROSTER",2
"4384",11694724,"2012-05-14 20:03",186,"N",2,"2012-05-12 13:05","CPM","Mediawhiz","n62974792","N","ROSTER",2
"4385",11694724,"2012-05-14 20:03",186,"N",1,"2012-05-12 13:02","CPM","Armonix","nar7467","N","ROSTER",2
"4386",11694724,"2012-05-14 20:03",186,"N",0,"2012-05-11 22:21","CPM","Armonix","nar7467","N","ORIGINATOR",3
"4387",11694743,"2012-05-14 20:18",273.95,"Y",4,"2012-05-14 19:12","CPM","Armonix","nar7467","N","CONVERTER",0
"4388",11694743,"2012-05-14 20:18",273.95,"Y",3,"2012-05-14 19:12","CPM","Armonix","nar7467","N","ASSIST",0
"4389",11694743,"2012-05-14 20:18",273.95,"Y",2,"2012-05-14 19:12","CPM","Armonix","nar7467","N","ROSTER",0
"4390",11694743,"2012-05-14 20:18",273.95,"Y",1,"2012-05-14 16:39","CPM","Adroll - adr","adr","N","ROSTER",0
"4391",11694743,"2012-05-14 20:18",273.95,"Y",0,"2012-05-14 16:32","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"4392",11694780,"2012-05-14 20:37",284.34,"Y",3,"2012-05-14 20:28","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4393",11694780,"2012-05-14 20:37",284.34,"Y",2,"2012-05-14 20:18","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"4394",11694780,"2012-05-14 20:37",284.34,"Y",1,"2012-05-14 20:12","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",0
"4395",11694780,"2012-05-14 20:37",284.34,"Y",0,"2012-05-14 19:57","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"4396",11694790,"2012-05-14 20:26",350.92,"Y",1,"2012-05-14 20:17","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4397",11694790,"2012-05-14 20:26",350.92,"Y",0,"2012-05-14 19:49","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast URL Options >  medifast.com","brand8155msn","Y","ORIGINATOR",0
"4400",11694930,"2012-05-14 21:05",134.18,"N",4,"2012-05-14 12:54","CPM","Armonix","nar7467","N","CONVERTER",0
"4401",11694930,"2012-05-14 21:05",134.18,"N",3,"2012-05-14 12:54","CPM","Mediawhiz","n62974792","N","ASSIST",0
"4402",11694930,"2012-05-14 21:05",134.18,"N",2,"2012-05-14 12:54","CPM","Armonix","nar7467","N","ROSTER",0
"4403",11694930,"2012-05-14 21:05",134.18,"N",1,"2012-05-14 12:54","CPM","Armonix","nar7467","N","ROSTER",0
"4404",11694930,"2012-05-14 21:05",134.18,"N",0,"2012-05-14 12:53","CPM","Acerno","acerno","N","ORIGINATOR",0
"4405",11694938,"2012-05-14 21:06",174.78,"Y",1,"2012-05-14 21:00","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4406",11694938,"2012-05-14 21:06",174.78,"Y",0,"2012-05-14 20:44","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ORIGINATOR",0
"4407",11694997,"2012-05-14 21:25",251.25,"Y",1,"2012-05-14 15:27","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4408",11694997,"2012-05-14 21:25",251.25,"Y",0,"2012-05-14 6:06","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"4409",11695068,"2012-05-14 22:03",346.5,"Y",3,"2012-05-14 18:23","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4410",11695068,"2012-05-14 22:03",346.5,"Y",2,"2012-05-14 18:16","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"4411",11695068,"2012-05-14 22:03",346.5,"Y",1,"2012-05-14 18:08","CPM","Chango","h8976v23","N","ROSTER",0
"4412",11695068,"2012-05-14 22:03",346.5,"Y",0,"2012-05-14 18:08","CPM","Chango","h8976v23","N","ORIGINATOR",0
"4413",11695125,"2012-05-14 22:34",264,"Y",1,"2012-05-14 22:29","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4414",11695125,"2012-05-14 22:34",264,"Y",0,"2012-05-14 21:40","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"4415",11695133,"2012-05-14 22:05",145.48,"N",6,"2012-05-03 19:04","CPM","Accordant","n6899541","N","CONVERTER",11
"4416",11695133,"2012-05-14 22:05",145.48,"N",5,"2012-05-03 19:04","CPM","Mediawhiz","n62974792","N","ASSIST",11
"4417",11695133,"2012-05-14 22:05",145.48,"N",4,"2012-05-02 20:10","CPM","Mediawhiz","n62974792","N","ROSTER",12
"4418",11695133,"2012-05-14 22:05",145.48,"N",3,"2012-04-24 14:58","CPM","Mediawhiz","n62974792","N","ROSTER",20
"4419",11695133,"2012-05-14 22:05",145.48,"N",2,"2012-04-21 20:48","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ROSTER",23
"4420",11695133,"2012-05-14 22:05",145.48,"N",1,"2012-04-21 18:57","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",23
"4421",11695133,"2012-05-14 22:05",145.48,"N",0,"2012-04-21 18:47","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",23
"4422",11695185,"2012-05-14 22:19",160.51,"N",7,"2012-04-27 21:08","CPM","Mediawhiz","n62974792","N","CONVERTER",17
"4423",11695185,"2012-05-14 22:19",160.51,"N",6,"2012-04-03 19:13","CPM","Acerno","acerno","N","ASSIST",41
"4424",11695185,"2012-05-14 22:19",160.51,"N",5,"2012-01-21 19:07","CPM","Armonix","nar7467","N","ROSTER",113
"4425",11695185,"2012-05-14 22:19",160.51,"N",4,"2012-01-21 19:07","CPM","Armonix","nar7467","N","ROSTER",113
"4426",11695185,"2012-05-14 22:19",160.51,"N",3,"2012-01-18 17:29","CPM","Armonix","nar7467","N","ROSTER",116
"4427",11695185,"2012-05-14 22:19",160.51,"N",2,"2012-01-09 19:03","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",125
"4428",11695185,"2012-05-14 22:19",160.51,"N",1,"2012-01-09 15:32","CJ","Commission Junction","cj22","N","ROSTER",125
"4429",11695185,"2012-05-14 22:19",160.51,"N",0,"2011-12-07 19:35","CJ","Commission Junction","cj22","N","ORIGINATOR",157
"4430",11695235,"2012-05-14 22:45",247.5,"N",5,"2012-05-13 11:51","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",1
"4431",11695235,"2012-05-14 22:45",247.5,"N",4,"2012-05-13 11:34","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",1
"4432",11695235,"2012-05-14 22:45",247.5,"N",3,"2012-04-21 23:48","CPM","Armonix","nar7467","N","ROSTER",23
"4433",11695235,"2012-05-14 22:45",247.5,"N",2,"2012-01-25 11:46","CPM","Acerno","acerno","N","ROSTER",109
"4434",11695235,"2012-05-14 22:45",247.5,"N",1,"2012-01-12 23:25","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",122
"4435",11695235,"2012-05-14 22:45",247.5,"N",0,"2012-01-05 1:11","SEARCH GOOGLE NON-BRAND","G: Retargeting > General Retargeting > ","g001372","N","ORIGINATOR",129
"4438",11695278,"2012-05-14 22:56",264,"N",5,"2012-05-13 11:51","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",1
"4439",11695278,"2012-05-14 22:56",264,"N",4,"2012-05-13 11:34","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",1
"4440",11695278,"2012-05-14 22:56",264,"N",3,"2012-04-21 23:48","CPM","Armonix","nar7467","N","ROSTER",23
"4441",11695278,"2012-05-14 22:56",264,"N",2,"2012-01-25 11:46","CPM","Acerno","acerno","N","ROSTER",109
"4442",11695278,"2012-05-14 22:56",264,"N",1,"2012-01-12 23:25","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",122
"4443",11695278,"2012-05-14 22:56",264,"N",0,"2012-01-05 1:11","SEARCH GOOGLE NON-BRAND","G: Retargeting > General Retargeting > ","g001372","N","ORIGINATOR",129
"4444",11695357,"2012-05-14 23:26",44.95,"Y",4,"2012-05-14 23:19","CJ","Commission Junction","cj22","N","CONVERTER",0
"4445",11695357,"2012-05-14 23:26",44.95,"Y",3,"2012-05-14 23:16","CJ","Commission Junction","cj22","N","ASSIST",0
"4446",11695357,"2012-05-14 23:26",44.95,"Y",2,"2012-05-14 22:12","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"4447",11695357,"2012-05-14 23:26",44.95,"Y",1,"2012-05-14 21:48","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"4448",11695357,"2012-05-14 23:26",44.95,"Y",0,"2012-05-14 17:27","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast coupons","g001158","Y","ORIGINATOR",0
"4449",11695367,"2012-05-14 23:29",175.07,"Y",9,"2012-05-14 23:07","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"4450",11695367,"2012-05-14 23:29",175.07,"Y",8,"2012-05-14 23:07","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"4451",11695367,"2012-05-14 23:29",175.07,"Y",7,"2012-05-14 23:07","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"4452",11695367,"2012-05-14 23:29",175.07,"Y",6,"2012-05-14 22:58","Uncategorized","Uncategorized","uncategorized","N","ROSTER",0
"4453",11695367,"2012-05-14 23:29",175.07,"Y",5,"2012-05-14 14:33","CPM","Acerno","acerno","N","ROSTER",0
