"","group","A","B","C","D","E","hired","quality"
"1000","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.000234401287
"1419","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455111476422925
"1463","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455038137276943
"1537","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31396543431662
"414","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265071367626939
"1300","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.164223904733048
"757","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00041378779473364
"1165","female",1,1,0,0.260869565217391,0,0,0.611750650971528
"1166","female",1,1,0,0.260869565217391,0,0,0.609921554748572
"900","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.12408780177348
"1202","female",1,1,0,0.260869565217391,0,0,0.609418130630253
"1397","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164150902956763
"504","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314562428605142
"1561","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314978757497906
"1905","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00017001046554
"1102","female",1,1,0,0.260869565217391,0,1,0.610346748047654
"223","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455297506994591
"1454","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.457047107453779
"1185","female",1,1,0,0.260869565217391,0,0,0.610869280605655
"206","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.453890887545557
"428","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265117473572701
"1374","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16602835953549
"161","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.1646679633701
"949","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124814190301425
"1654","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312384476153327
"57","male",1,1,0,0.260869565217391,0,0,0.609113847675386
"1370","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166451315178384
"744","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000875889602050422
"1155","female",1,1,0,0.260869565217391,0,1,0.610506750365552
"1030","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.182010174865989
"1588","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.314471223489985
"720","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00010342324315688
"1333","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166080449322175
"792","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957601459457783
"1303","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166464983410699
"700","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.0003581205782255
"1327","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165438417035261
"796","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958219202868903
"1415","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.45473446038491
"434","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264798664692903
"1329","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165743988180724
"1502","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.26580901958908
"150","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164098412075721
"1242","female",1,1,0,0.260869565217391,0,1,0.611076350043066
"1986","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00102189754513
"1778","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959276116896285
"105","male",1,1,0,0.260869565217391,0,0,0.612001620843831
"1332","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165891193284542
"306","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456291089761572
"1236","female",1,1,0,0.260869565217391,0,0,0.612423668948752
"61","male",1,1,0,0.260869565217391,0,0,0.611162690233335
"1914","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999675855375211
"1979","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999890744430449
"694","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000748640914947064
"1038","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.181649493327221
"1447","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.4568070785252
"500","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313592152130515
"879","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957557091695397
"449","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264821159940382
"1423","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455460998569854
"1064","female",1,1,0,0.260869565217391,0,0,0.612079701088587
"158","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165108685079926
"1582","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314553326687924
"1947","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.0006439293548
"444","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266083981007956
"159","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165381331303658
"770","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00133583536249712
"1768","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957798036377342
"680","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000793865787100704
"696","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000791753478172501
"1316","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166743578920382
"1691","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000606793907210705
"1260","female",1,1,0,0.260869565217391,0,0,0.610348852772661
"1175","female",1,1,0,0.260869565217391,0,0,0.609904479998516
"592","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312395952554495
"369","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265927679752392
"1119","female",1,1,0,0.260869565217391,0,0,0.609910570607246
"1234","female",1,1,0,0.260869565217391,0,0,0.610705588770862
"1937","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00190033219075
"666","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000592915356814858
"721","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.001236119841908
"1084","female",1,1,0,0.260869565217391,0,0,0.611040469551908
"305","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455550717643931
"1949","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999579186861398
"724","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000702575494154457
"273","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456318025947351
"554","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314745747735068
"423","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.266505791065648
"1479","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455320016067469
"338","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.262542211860995
"1169","female",1,1,0,0.260869565217391,0,0,0.610119700120984
"1811","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123805679767332
"386","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265091487593262
"1922","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999917953846385
"1246","female",1,1,0,0.260869565217391,0,0,0.60974095584422
"604","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315305728151542
"1318","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.16470079092762
"1752","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957817514848666
"102","male",1,1,0,0.260869565217391,0,0,0.611014918068486
"586","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313168162426518
"45","male",1,1,0,0.260869565217391,0,0,0.610325719525763
"919","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12443150672264
"1732","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00024780575457759
"1389","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165520999105213
"1123","female",1,1,0,0.260869565217391,0,1,0.609883054098747
"397","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.26619949727166
"446","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264726135195122
"1111","female",1,1,0,0.260869565217391,0,0,0.609084061178592
"1008","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.178771148732302
"250","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455356088990962
"154","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164699627915405
"1985","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00111154919061
"1295","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165503762641997
"1641","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.313838201394535
"1767","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958286916970419
"44","male",1,1,0,0.260869565217391,0,0,0.611004428345479
"1935","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.997434713043435
"550","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31259463191815
"565","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314906945573211
"1527","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.311873417309788
"1227","female",1,1,0,0.260869565217391,0,0,0.608783900278264
"2000","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.998695020510217
"1760","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959205809518636
"649","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00100966965332162
"1944","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.0019559815278
"1606","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.314043181177675
"579","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313194819769114
"11","male",1,1,0,0.260869565217391,0,0,0.610220955939936
"1823","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123669859364463
"923","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124361693297993
"56","male",1,1,0,0.260869565217391,0,1,0.612498920335765
"534","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314658206785221
"477","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313876164391497
"480","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.313082670530041
"1464","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.454489385696752
"1891","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.0003305897748
"1092","female",1,1,0,0.260869565217391,0,0,0.608700919659597
"1115","female",1,1,0,0.260869565217391,0,0,0.609985445074943
"980","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12328042826587
"659","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00343277832019599
"939","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12376016893628
"600","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314607848413059
"1963","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999818060099339
"1398","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.16392126495836
"1054","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.179743724558684
"237","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456092898452125
"1924","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.0005739852418
"833","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960083608410658
"1721","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000472066410386326
"1372","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166075832844399
"1203","female",1,1,0,0.260869565217391,0,0,0.609500196278691
"455","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.313506441372983
"697","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000562753284746327
"772","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,4.62935957246985e-05
"395","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265057739628315
"725","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000377888241492206
"7","male",1,1,0,0.260869565217391,0,1,0.609676090847252
"690","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00118702721082699
"1789","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958914928798109
"684","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00048508998976942
"1253","female",1,1,0,0.260869565217391,0,1,0.609936240404645
"536","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313942314438593
"1321","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165199801842502
"1603","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312855900557201
"1330","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164390610096156
"742","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00130432899629425
"1315","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.16614617698187
